restaurant_name,address,zip_code,restaurant_key
MIKE'S CHICKEN,4234 MAPLE AVE,75219,7598
LA POTOCINA MEAT MARKET,5302 SINGLETON BLVD #100,75212,7599
YUMMI SUSHI,4349 W NORTHWEST HWY #100,75220,7600
SAMMY'S BARBEQUE,2126 LEONARD ST,75201,7601
REPUBLIC,12300 INWOOD RD #170,75244,7602
WORLD OF SPICES,13340 AUDELIA RD #136,75243,7603
CENTRO FRESH MARKET,4804-4810 W DIVERSEY AVE,60639,7604
MEMORIES PUB,6325 N CLARK ST,60660,7605
CRISPY CHICKEN & RICE,2943 S BUCKNER BLVD #250,75227,7606
ROGERS WING,6752 N SHERIDAN RD,60626,7607
CALUMET FISHERIES INC,3259 E 95TH ST,60617,7608
MR SALSA TAQUERIA,1025 W MONTROSE AVE,60613,7609
LAS BRISAS DEL MAR,3207 W 51ST ST,60632,7610
LUCKY DORR,1101 W WAVELAND AVE,60613,7611
STABUCKS COFFEE #19283,6350 N BROADWAY,60660,7612
GIORDANO'S GREEKTOWN,815 W VAN BUREN,60607,7613
BON APPETIT CREPERIE,131 N CLINTON ST,60661,7614
STARBUCKS COFFEE,5715 LEMMON AVE #1,75209,7615
THE RIPARIAN GRILLE IN EMBASSY SUITES,13131 N CENTRAL EXPW,75243,7616
CAFE DONUTS,3260 IRVING BLVD #200,75247,7617
THE DREY HOTEL - CATERING & EVENT,5630 VILLAGE GLEN DR,75206,7618
L CAFECITO JUMPING BEAN,2010 S DAMEN AVE,60608,7619
GREEN STREET LOCAL,130 S GREEN ST,60607,7620
Nixon Annex,4150 W DICKENS,60639,7621
DALLAS PETRO CLUB MAIN BAR/KITCHEN,2200 ROSS AVE 3900,75201,7622
PALETERIA Y NEVERIA COCO BONGO,1819 S BUCKNER BLVD #120,75217,7623
POLLO TOMILINI RESTAURANT,9888 FERGUSON RD #159,75228,7624
TOM THUMB #3650 MEAT,14999 PRESTON RD,75254,7625
"KORORIN US, INC.",2009 W NORTH AVE,60647,7626
OROZCO ELEMENTARY ACADEMY,1940 W 18th St (1800S),60608,7627
THE CHICAGO FIREHOUSE RESTAURANT,1401 S MICHIGAN AVE,60605,7628
LOUISA MAY ALCOTT,2625 N Orchard (700W),60614,7629
THE ANGRY CRAB,5665 N LINCOLN AVE,60659,7630
DIRKSEN US COURTHOUSE,219 S DEARBORN ST,60604,7631
HONG KONG EXPRESS,2703 W CERMAK RD,60608,7632
ZRG CONCEPTS,2505 N FITZHUGH AVE,75204,7633
J C DONUTS,19009 PRESTON RD #214,75252,7634
RENO'S CHOP AND SALOON,210 N CROWDUS ST,75226,7635
FIESTA MART BAKERY,9727 WEBB CHAPEL RD,75220,7636
7-ELEVEN CONVENIENCE STORE #22890J,2986 WALNUT HILL LN,75229,7637
SONIC GROCERY STORE,4820 EAST GRAND AVE,75223,7638
PROTEIN BAR,251 E HURON ST,60611,7639
NEW HOPE HEAD START,4255 W DIVISION ST,60651,7640
ODA MEDITERRANEAN CUISINE,5657-5659 N CLARK ST,60660,7641
DONERKA ALMA-ATA,5343 N LINCOLN AVE,60625,7642
TOM THUMB - BAKERY PREP,2727 LIVE OAK ST,75204,7643
POPCORN REPUBLIC,4701 FRANKFORD RD #225,75287,7644
STARBUCKS COFFEE #2310,5300 N CLARK ST,60640,7645
SIPPING TURTLE CAFE,2959 N MILWAUKEE AVE,60618,7646
HALE FAMILY MCDONALD'S,1951 E 95th ST,60617,7647
LITTLE CAESAR'S PIZZA,4445 N PULASKI RD,60630,7648
CHANNINGS CHILDCARE & DEVELOPMENT,5701 W DIVISION ST,60651,7649
FULTON SUPER MART,210 N HALSTED ST,60661,7650
JIMMY JOHNS,520 N OGDEN AVE,60642,7651
BIRRIERIA  LA TAPATIA,2861 W CERMAK RD,60623,7652
CHACHA GYRO,1912 E 71ST ST,60649,7653
DUNKINS DONUTS BASKIN ROBBINS,3310 W ADDISON ST,60618,7654
DIMO'S PIZZA SIX CORNERS,1615 N Damen AVE,60647,7655
MOTHER'S TOUCH DAY CARE,2501 W 71ST ST,60629,7656
7 ELEVEN #33854B,645 N STATE ST,60654,7657
5 STAR DONUTS,2884 FOREST LN,75234,7658
PANTRY- CITY SQUARE,1610 S MALCOLM X BLVD #350,75201,7659
RAINBOW DONUTS,8302 LAKE JUNE RD,75217,7660
PRINCE STREET PIZZA,939 W RANDOLPH,60607,7661
SALSA  PICANTE,949 N WESTERN AVE,60622,7662
FOUR SEASONS DUMPLING RESTAURANT,3205 S HALSTED ST,60608,7663
North Branch Gourmet,5481 N NORTHWEST HWY,60630,7664
SUPREME BEAN PIE,7351 S STONY ISLAND AVE,60649,7665
CHALLENGE WHOLESALE,7128-7130 S VINCENNES AVE,60621,7666
SOFIA BAKERY,4146 S ARCHER AVE,60632,7667
BOX LUNCH CAFE,906 S HOMAN AVE,60624,7668
PURE MILK & HONEY,5321 E MOCKINGBIRD LN #135,75206,7669
SAVE-A-LOT #752 - PRODUCE,2611 S LANCASTER RD,75216,7670
GEORGE LELAND MODULAR,5044 W HARRISON ST,60644,7671
KATHERINE ANNE CONFECTIONS,3653 W IRVING PARK RD,60618,7672
BLUE BAYOU,3734 N SOUTHPORT AVE,60613,7673
DOMINO'S PIZZA #6951,3720 WALNUT HILL LN #105,75229,7674
LUMIN LINDSLEY PARK COMMUNITY SCHOOL,7130 LINDSLEY AVE,75223,7675
MOY LEE,5346 N MILWAUKEE AVE,60630,7676
FOOD 4 LESS MIDWEST # 567,4821 W NORTH AVE,60639,7677
RACINE ONE STOP FOOD,7357 S RACINE AVE,60636,7678
EL RANCHITO FOOD MARKET,3900-3904 W 71ST,60629,7679
CITGO,10655 S HALSTED ST,60628,7680
HILTON DALLAS LINCOLN CENTRE - MAIN KITCHEN,5410 LBJ FRWY,75240,7681
DONUT PALACE,415 S CARROLL AVE #104,75223,7682
DIWA CATERING LLC,2017 S ERVAY ST,75215,7683
TOM THUMB #2534 MEAT,6333 E MOCKINGBIRD LN,75214,7684
HUDSON,10255 W ZEMKE RD,60666,7685
D'AGOSTINOS PIZZA,1351 W ADDISON ST,60613,7686
CARO MIO ITALIAN RISTORANTE,4603 N LINCOLN AVE,60625,7687
SUBWAY,1300 N ASHLAND AVE,60622,7688
SUPER HUGO TACOS,3107 W 71ST ST,60629,7689
DUNKIN DONUTS & BASKIN ROBINS,3977 W COLUMBUS AVE,60652,7690
HENDERSON CHICKEN,8445 S LANCASTER RD #A100,75241,7691
"TONY'S FINER FOODS ENTERPRISES, INC.",2500 N CENTRAL AVE,60639,7692
BRONZEVILLE SOUL,4655 S DR MARTIN LUTHER KING JR DR,60653,7693
JOHN C. HAINES ELEMENTARY SCHOOL,247 W 23RD PL,60616,7694
FITNESS FORMULA CLUBS - GOLD COAST,1030 N CLARK ST,60610,7695
CHILDREN LEARN & PLAY DAY CARE II INC.,6512 S HALSTED ST,60621,7696
RISE UP NUTRITION,2909 N BROADWAY,60657,7697
"MEXI-TACOS, INC.",2300 S THROOP ST,60608,7698
SHEBELLE ETHIOPIAN CUISINE,17194 PRESTON RD #140,75248,7699
THE BREAK ROOM,2809 REED LN,75215,7700
CHICKEN CHRIS LLC,8300 LA PRADA DR #168,75228,7701
CHILDREN'S -TOWER 111B,1935 MEDICAL DISTRICT DR,75235,7702
FAMILY DOLLAR STORE #10178,7570 MOUNTAIN CREEK PKWY,75249,7703
JJ THAI STREET FOOD,1715 W CHICAGO AVE,60622,7704
BUDLONG HOT CHICKEN,4619 N WESTERN AVE,60625,7705
The Natural Branches Kitchen & Restaurant LLC,5933 W NORTH AVE,60639,7706
KILWINS CHOCOLATES FUDGE & ICE CREAM,600 E GRAND AVE,60611,7707
NORDSTROM EXPRESSO BAR,8687 N CENTRAL EXPW #2000,75231,7708
LIL VEE'S BBQ,4353 GANNON LN # 101,75237,7709
CHICAGOLAND DELI EXPRESS,3956 N NARRAGANSETT AVE,60634,7710
JOY MACARONS,1927 GREENVILLE AVE,75206,7711
ED CAMPBELL CONCESSION- COTTON BOWL STAND #7-1578,3750 COTTON BOWL PLAZA,75210,7712
JAVA N MUG,3247 W BRYN MAWR AVE,60659,7713
INFINITY NUTRITION,2735 W 59TH ST,60629,7714
LITTLE GREEK PRESTON HOLLOW,9665 N CENTRAL EXPW,75225,7715
CHARLES DARWIN MODULAR SCHOOL,3116 W BELDEN AVE,60647,7716
THEODORE ROOSEVELT HIGH SCHOOL,3436 W WILSON AVE,60625,7717
JUBILEE JUICE AND GRILL,140 N HALSTED ST,60661,7718
"JENI'S SPLENDID ICE CREAMS, LLC",1419 N WELLS ST,60610,7719
METROPOLITAN FAMILY SERVICES,3255 N CENTRAL AVE,60634,7720
GO GREEN COMMUNITY FRESH MARKET,1207 W 63RD ST,60636,7721
TARGET DELI,9440 MARSH LN,75220,7722
RUDY'S CHICKEN,3107 S LANCASTER RD,75216,7723
CHEF CHU,3355 TRINITY MILLS RD #213,75287,7724
BEST WESTERN HOTEL,2361 W NORTHWEST HWY,75220,7725
EATZIS GROCERYCOFFEE AREA,5600 W LOVERS LN 136,75209,7726
7-ELEVEN,2802 N FITZHUGH AVE,75204,7727
KNIGHT ELEMENTARY,2615 ANSON AVE,75235,7728
PIZZA HUT,6039 FOREST LN,75230,7729
RUIZ ELEMENTARY SCHOOL,2410 S Leavitt (2200W),60608,7730
83RD STATE SHELL,8259 S STATE ST,60619,7731
TOM THUMB #3570 PRODUCE,7331 GASTON AVE #130,75214,7732
DALLAS COTTAGE,3006 W NORTHWEST HWY,75220,7733
FEED,2803 W CHICAGO AVE,60622,7734
CHILAM BALAM,3023 N BROADWAY,60657,7735
THE SECOND CITY,1608-1616 N WELLS ST,60614,7736
CITGO 111TH,1526-1530 W 111TH ST,60643,7737
ENTERTAINING COMPANY,1640 W WALNUT ST,60612,7738
MISTER TIGER,1132-1138 W GRAND AVE,60642,7739
WASHBURNE CULINARY INSTITUTE STUDENT TRAINING KI,740 W 63RD ST,60621,7740
THE CLARK STREET DOG,3040 N CLARK ST,60657,7741
JEWEL FOOD STORE #1296,7342 W FOSTER AVE,60656,7742
Queen of All Saints,6230 N LEMONT ST,60646,7743
WOOMI,8115 PRESTON RD #140,75225,7744
GOOD TIME FOOD MART,7730 FERGUSON RD,75228,7745
SERIOUS PIZZA.,2807 ELM ST,75226,7746
CAPTAIN D'S,5514 N JIM MILLER RD,75228,7747
99 CENTS ONLY,3632 FRANKFORD RD,75287,7748
SHOP N GO,4900 BRYAN ST,75206,7749
THE CRAB STATION OYSTER BAR,9780 WALNUT ST #270,75243,7750
"SAVORY CATERING, LP",5855 MAPLE AVE #190,75235,7751
BALE I RESTAURANT,11404 SHILOH RD #101,75228,7752
7-ELEVEN,302 N MARSALIS AVE,75203,7753
BEAT KITCHEN'S BAR SOL,600 E GRAND AVE,60611,7754
DUNKIN,6903 S PERRY AVE,60621,7755
CVS PHARMACY,108 W DAVIS ST,75208,7756
CREMA SHOP,1401 W WILSON AVE,60640,7757
TESFA ETHIOPIAN CUISINE,5352 N BROADWAY,60640,7758
NOTTOLI ITALIAN FOODS,5025 N HARLEM AVE,60656,7759
PB&J PIZZA BEER & JUKEBOX,205-209 N Peoria ST,60607,7760
OAKDALE COVENANT CHURCH ACADEMY AND CHILD CARE CEN,9440 S VINCENNES AVE,60620,7761
ROOST CHICKEN & BISCUITS,2011 W ROSCOE ST,60618,7762
KENNEDY FISH CHICKEN AND GYROS,112 E 47TH ST,60653,7763
LAO SZE CHUAN,520 N MICHIGAN AVE,60611,7764
COOK ELEMENTARY SCHOOL,8150 S Bishop (1432W),60620,7765
CHIYA CHAI CAFE,2770 N MILWAUKEE AVE,60647,7766
PARK TAVERN CHICAGO,1645 W JACKSON BLVD,60612,7767
NICKY'S RESTAURANT,7829 S WESTERN AVE,60620,7768
VIDA 2221 LLC,2853 N KEDZIE AVE,60618,7769
SICILIA BAKERY,5939 W LAWRENCE AVE,60630,7770
LOS CUATES,440 S BUCKNER BLVD #103,75217,7771
DOLLAR GENERAL,3936 S POLK ST STE #114,75224,7772
MAMA MIA'S PIZZA,2935 ELM ST,75226,7773
CHICK-FIL-A,1535 N COCKRELL HILL RD,75211,7774
FSK FOOD MART,10969 N STEMMONS FRWY,75220,7775
TOM THUMB-DELI,2380 FIELD ST,75201,7776
CULINAIRE,8303 ELMBROOK DR,75247,7777
KOMART MARKET PLACE GROCERY,2240 ROYAL LN #306,75229,7778
KAOS LOUNGE AND GRILL,11180 HARRY HINES BLVD #108,75229,7779
HAPPY CAMPER,1209 N WELLS ST,60610,7780
NESH MEDITERRANEAN GRILL,205 W MONROE ST,60606,7781
CITGO,3810-3830 S ARCHER AVE,60632,7782
PANADERIA LA CENTRAL INC,4523 S ASHLAND AVE,60609,7783
CHICAGO CHILDREN'S HOUSE,740 N MILWAUKEE AVE,60642,7784
CHE CHE PITA,5815 W MADISON ST,60644,7785
ARCO,2746-2758 W PETERSON AVE,60659,7786
ROSE FOODS MARKET,821 S PULASKI RD BLDG,60624,7787
UNCLE MIKE'S PLACE,1700 W GRAND AVE,60622,7788
CLOVER SPORTS BAR,722-724 W GRAND AVE,60654,7789
HOUSE OF BIRYANI,2306 W DEVON AVE,60659,7790
JFMC FACILITIES CORPORATION,30 S WELLS ST,60606,7791
CERES' TABLE,3124 N BROADWAY,60657,7792
JEWEL FOOD STORE #3376,370 N DESPLAINES ST,60661,7793
ROTI MODERN MEDITERRANEAN,1526 E 53RD ST,60615,7794
TRADER JOE'S,3745 N LINCOLN AVE,60613,7795
Harlan Comm.,9652 S Michigan (100E),60628,7796
STARBUCKS COFFEE #7948,2730 N NARRAGANSETT AVE,60639,7797
SAZON TEX-MEX Y MAS,12817 PRESTON RD #115,75230,7798
EL PULPO RESTAURANT,2320 W TWELFTH ST,75208,7799
LADA,6859 ARAPAHO RD #601,75248,7800
SUBWAY SANDWICHES,910 S HAMPTON RD #A,75224,7801
RICE BOWL EXPRESS,11419 GARLAND RD #263,75218,7802
TAQUERIA EL PASTOR,4418 W 63RD ST,60629,7803
SAPORI NAPOLETANI PIZZERIA RISTORANTE E BAR,6050 N NORTHWEST HWY,60631,7804
Mitchell,2233 W Ohio (600N),60612,7805
7 ELEVEN #34133A,1138 W WILSON AVE,60640,7806
ALOHA POKE,520 N MICHIGAN AVE,60611,7807
FRUTERIA MENDEZ,10788 HARRY HINES BLVD #H-1,75220,7808
OAK CLIFF COUNTRY CLUB OAK ROOM,2200 W RED BIRD LN,75232,7809
MCCORMICK PLACE- LAKESIDE CENTER- SAVOR,2301 S LAKE SHORE DR,60616,7810
GARRETT POPCORN SHOPS,835 N MICHIGAN AVE,60611,7811
EMBASSY PUBLIC HOUSE,1435 W TAYLOR ST,60607,7812
AMARIND'S RESTAURANT,6822 W NORTH AVE,60707,7813
KELLY'S PUB,949 W WEBSTER AVE,60614,7814
TAQUERIA MI LINDA HACIENDA INC.,4406-4408 W ARMITAGE AVE,60639,7815
STARBUCKS COFFEE #6215,2801 ALLEN ST,75204,7816
ST AUGUSTINE FOOD MART,1230 N ST AUGUSTINE RD,75217,7817
ELEMENT BY WESTIN PREP KITCHEN,4005 GASTON AVE,75204,7818
HAMPTON FOOD MART,1232 S HAMPTON RD,75208,7819
RESTAURANT LA MINA,8340 SOUTHWESTERN BLVD,75206,7820
JIMMY JOHN'S #3480,3850 W NORTHWEST HWY #1150,75209,7821
FISH AND TAILS OYSTER BAR BAR,1152 N BUCKNER BLVD,75218,7822
TOWN HOUSE RESTAURANT & WINE BAR,111 S WACKER DR,60606,7823
THE PUMPING COMPANY/CHICAGO GRILLED CHEESE AND MAC,1463-1465 W LELAND AVE,60640,7824
LESLIE'S BAKERY,2915 COMMUNITY DR #102,75220,7825
CICS WASHINGTON PARK,115 E 61ST ST,60637,7826
JOJO'S SHAKEBAR- NAVY PIER,600 E GRAND ST,60611,7827
RITAS OF WEST RIDGE,5940-5942 N LINCOLN AVE,60659,7828
OH DANNY BOYS,1247 S WESTERN AVE,60608,7829
HANDCUT FOODS LLC,45 W NORTH BLVD,60610,7830
SUSHI TAKU ROTARY,935 W WEBSTER AVE,60614,7831
Bouchet Elementary School,7355 S Jeffrey BLVD,60649,7832
BRYANNA'S RESTAURANT,5695 N LINCOLN AVE,60659,7833
JERK YARD,1310 E 53RD ST,60615,7834
JET STAR FOOD MART,4858 S COTTAGE GROVE AVE,60615,7835
FIRST ACADEMY,2523-2525  W PETERSON AVE,60659,7836
Mt Carmel High School,1459 E 64TH ST,60637,7837
IDOF TAYLOR INC,1129 W TAYLOR ST,60607,7838
POPEYE'S #832,6340 N BROADWAY,60660,7839
CMM FOOD SERVICES INC,10001 S WOODLAWN AVE,60628,7840
PHLAVZ BAR & GRILLE,2014-2024 E 87TH ST,60617,7841
LAS ISLAS MARIAS,5401 S PULASKI RD,60632,7842
Lou Malnati's Pizzeria,3859 W OGDEN AVE,60623,7843
CASA ROSA RESTAURANTE,5622 LEMMON AVE,75209,7844
AMERICA'S BEST WINGS,4333 GANNON LN #113,75237,7845
PAYLESS FOOD & BEER WINE,3249 DAWES DR,75211,7846
KFC,4713-4717 W FULLERTON AVE,60639,7847
GUADALAJARA BAKERY,4014 W ARMITAGE AVE,60639,7848
CHE THAI LLC,3945 N BROADWAY,60613,7849
STARBUCKS COFFEE #50882,5505 S KEDZIE AVE,60632,7850
THUNDERBIRD STATION,3400 COMMERCE,75226,7851
"FIRST STEP LEARNING DAYCARE, INCORPORATED",6401 S ASHLAND AVE,60636,7852
GENNARO'S MEAT MARKET,1313 E 87TH ST,60619,7853
2 TWENTY 2 TAVERN,222 S WABASH AVE,60604,7854
MARKET SQUARE,4701 N LINCOLN AVE,60625,7855
FITLIFE NUTRICION,3933 W 63RD ST,60629,7856
BRONZEVILLE FOOD MART,4351 S COTTAGE GROVE AVE,60653,7857
THAI ORIENTAL FOOD STORE,5615 SEARS ST,75206,7858
CARNICERIA LA GLORIA,2551-2553 W 51ST ST,60632,7859
"BABAS FISH & CHICKEN, INC",1000 W 63RD ST,60621,7860
APOLLO'S 2000,2875 W CERMAK RD,60623,7861
DULCE DE LECHE CAFECITO,4054 N WESTERN AVE,60618,7862
JERSEY MIKE'S,225 S CANAL ST,60606,7863
VERZENAY PATISSERIE,2507-2509 N LINCOLN AVE,60614,7864
PETE'S MARKET #3,4343 S PULASKI RD,60632,7865
DELL' ROOSTER,1825 W CHICAGO AVE,60622,7866
WINGFIELD'S  BREAKFAST AND BURGERS,2615 S BECKLEY AVE,75224,7867
HOT DONUTS,6859 ARAPAHO RD #605,75248,7868
FUJISAN SUSHI,5555 S BUCKNER BLVD,75228,7869
JUNGLE CAFE,1801 N GRIFFIN ST,75202,7870
POKIOLOGY ROSCOE,2111 W ROSCOE ST,60618,7871
THREE WHEELS NOODLE,2339 N MILWAUKEE AVE,60647,7872
"ENCHILADAS LUPITA, INC.",4151 W 47TH ST,60632,7873
7-ELEVEN #35419C,4239 LEMMON AVE,75219,7874
MATCHA MAMA,4023 OAK LAWN AVE,75219,7875
BAMBU DESSERTS AND DRINKS,5010 N BROADWAY,60640,7876
"Y & H FOOD MARKET,LTD.",9307 S HALSTED ST,60620,7877
STARBUCKS COFFEE #2369,2023-2025 W ROSCOE ST,60618,7878
TEDDY BEAR DAY CARE,3483 W COLUMBUS AVE,60652,7879
"CHILDREN'S CREATIVE CENTER, INC.",2026-2028 W BELMONT AVE,60618,7880
LDU COFFEE,2650 N FITZHUGH AVE #100,75226,7881
LP'S T.A.P HOUSE,2251 N LINCOLN AVE,60614,7882
WILLOW ROOM,1800 N HALSTED ST,60614,7883
HAMPTON INN/HILTON GARDEN INN/HOME 2 SUITES,123 E CERMAK RD,60616,7884
HALE FAMILY MCDONALD'S,9211 S COMMERCIAL AVE,60617,7885
PEARL'S SOUTHERN COMFORT,5352 N BROADWAY,60640,7886
SEAFOOD SHACK & STEAK,7358 S HALSTED ST,60621,7887
SUBWAY,1300 W CERMAK RD,60608,7888
BIRRIERIA APATZINGAN,4228 W 26TH ST,60623,7889
REED'S BBQ,1811 S BUCKNER BLVD,75217,7890
SUBWAY,655 W ILLINOIS AVE #116,75224,7891
LA CALLE DOCE IN LAKEWOOD,1925 SKILLMAN ST,75206,7892
MILAGRO TACOS CANTINA A.K.A. TACOS MARIACHI,440 SINGLETON BLVD #100,75212,7893
TOM THUMB #3570 MEAT & SEAFOOD,7331 GASTON AVE #130,75214,7894
1 ABC BEER & WINE,9625 WEBB CHAPEL RD #100A,75220,7895
CZERWONE JABLUSZKO RESTAURANT,6474 N MILWAUKEE AVE,60631,7896
RUSSIAN TEA TIME,77 E ADAMS ST,60603,7897
JACK'S,3577 W ARMITAGE AVE,60647,7898
FRESH SUSHI CHICAGO,3443 N MILWAUKEE AVE,60641,7899
"DEAL MART, INC.",1937 W 47TH ST,60609,7900
MANPUKU RESTAURANT,2023 GREENVILLE AVE #120,75206,7901
goPuff,3118 N HARLEM AVE,60634,7902
McDONALD'S # 17274,11601 W TOUHY AVE,60666,7903
RICHMOND MART,2941 W 59TH ST,60629,7904
EL TACONAZO  LA FIESTA INC.,2700 N CENTRAL AVE,60639,7905
PILSEN ELEMENTARY,1420 W 17th St  (1700S),60608,7906
LOREN CHILDREN LEARNING CENTER,2106-10 E 79TH ST,60649,7907
TRADER JOE'S EAST,44 E ONTARIO ST,60611,7908
BUTCHER AND THE BEAR,2721 N HALSTED ST,60614,7909
BOKEH,4716 N KEDZIE AVE,60625,7910
A TO Z WHOLESALE GROCERY & TOBACCO,8243 S KEDZIE AVE,60652,7911
PETER PIPER PIZZA,729 W JEFFERSON BLVD,75208,7912
PEAK PREPARATORY - SECONDARY SCHOOL,4600 BRYAN ST BLDG 1,75204,7913
BAR LOUIE OUTSIDE BAR,8166 PARK LN #C310,75231,7914
"JIMMY BEANS, A LOGAN SQUARE ROASTER",2553 W FULLERTON AVE,60647,7915
IMCMS LLC,921 W COMMERCE ST #158,75208,7916
KRAVE,3510 ROSS AVE #100,75204,7917
WOODWIND,676 N ST CLAIR ST,60611,7918
SMART FOOD & MART INC,5300 W DIVISION ST,60651,7919
SEOUL TACO,1034 W BELMONT AVE,60657,7920
LA HACIENDITA TAQUERIA INC,3322 W 47TH ST,60632,7921
HONG KONG CHINESE RESTAURANT,3904 N CICERO AVE,60641,7922
Patrick Sullivan Apartments,1633 W Madison ST,60612,7923
Chopin,2450 W Rice ST,60622,7924
SUPAROSSA,4250 N CENTRAL AVE,60634,7925
CREATIVE MINI MARKET,701 W WILLOW ST,60614,7926
SEMIRAMIS MEDITERRANEAN,4639 N KEDZIE AVE,60625,7927
KUMA'S CORNER,2900 W BELMONT AVE,60618,7928
SEE THRU CHINESE KITCHEN,6700 S STONY ISLAND AVE,60649,7929
PADDY MAC'S,4157 N PULASKI RD,60641,7930
PANDA CHINA,4042 N NARRAGANSETT AVE,60634,7931
RENAISSANCE CHICAGO O'HARE HOTEL,8500 W BRYN MAWR AVE,60631,7932
JACK IN THE BOX #783,4210 N CENTRAL EXPW,75206,7933
MUSUME RESTAURANT,2330 FLORA ST #170,75201,7934
7-ELEVEN #37279A,4415 W MOCKINGBIRD LN,75205,7935
FRANKIE'S FOOD MART,6449 GREENVILLE AVE,75206,7936
CHIPOTLE MEXICAN GRILL,14715 COIT RD #102,75254,7937
PETE'S FRESH MARKET #18,3250 W 87TH ST,60652,7938
KINDRED HOSPITAL CHICAGO (NORTH CAMPUS),2544 W MONTROSE AVE,60618,7939
B.I. TEA & DIM SUM,131 N CLINTON ST,60661,7940
DRAGON BOWL,220 W 31ST ST,60616,7941
THE MARY MEYER SCHOOL,2817 N PINE GROVE AVE,60657,7942
TEXAS CATERING,6211 OWENS ST #130,75235,7943
WHITE ROCK MEDICAL CENTER,9440 POPPY DR,75218,7944
Ascension Living Resurrection Village Life Center,7370 W TALCOTT AVE,60631,7945
KENSINGTON PLACE NURSING AND REHABILITATION CENTER,3405 S MICHIGAN AVE,60616,7946
POPEYE'S #831,1959 W HOWARD ST,60626,7947
NAPLES PIZZA,4527 S ASHLAND AVE,60609,7948
DUNKIN DONUTS,7921 S WESTERN AVE,60620,7949
LA PASADITA,1140 N ASHLAND AVE,60622,7950
PRINCETON APARTMENTS GOLDEN DINER,4250 S PRINCETON,60609,7951
PETE'S PRODUCE,1543 E 87TH ST,60619,7952
BOTOLINO GELATO,2116 GREENVILLE AVE,75206,7953
SHIVA'S BAR & GRILL,1001 ROSS AVE #132,75201,7954
CAFE DE FRANCE,17370 PRESTON RD 505,75252,7955
FIESTA MART #58 MEAT,8060 SPRING VALLEY RD,75240,7956
NEW YORK BAKERY,2240 ROYAL LN #104,75229,7957
EATALY DALLAS - TERRA UPSTAIRS,8687 N CENTRAL EXPW #2172,75225,7958
PENNE POMODORO,11661 PRESTON RD #143,75230,7959
BP AMOCO,3611 N HARLEM AVE,60634,7960
PHILLIPINE ISLAND CUISINE,2501 W LAWRENCE AVE,60625,7961
De BorinCuba Restaurant,2727 W FULLERTON AVE,60647,7962
ANATOLE HOTEL BANQUET KITCHEN,2201 N STEMMONS FRWY,75207,7963
BELO CULINAIRE,2101 ROSS AVE,75201,7964
CLUB DE NUTRICION  UN NUEVO AMANECER,3644 W LAWRENCE AVE,60625,7965
THE PERFECT CUP INC,4700 N DAMEN AVE,60625,7966
Peace & Ed. Coalition(SINCLAIR),5114 S Elizabeth (1232W) ST,60609,7967
JIMMY JOHNS,28 N CLARK ST,60602,7968
DOLLAR TREE # 00733,4118 N CICERO AVE,60641,7969
IRIE JERK HUT,311 W 79TH ST,60620,7970
LA MICHOACANA FRUTILETA #2,4058 W ARMITAGE AVE,60639,7971
ASIAN OUTPOST HAWAIIAN HIDEOUT,1313-1315 S WABASH AVE,60605,7972
NUTS ON CLARK POPCORN,5700 S CICERO AVE,60638,7973
BUBBLE NET,1200 S JEAN BAPTISTE POINTE DUSABLE DR,60605,7974
SUPER LEON,9800 S AVENUE L,60617,7975
7-ELEVEN CONVENIENCE STORE #12202B,4438 LEMMON AVE,75219,7976
MANNY'S UPTOWN TEX-MEX,7601 CAMPBELL RD #725,75248,7977
TONY'S PIZZA & PASTA,10233 E NORTHWEST HWY #504,75238,7978
MCDONALDS,17606 MIDWAY RD,75252,7979
JG'S OLD FASHIONED HAMBURGERS,12101 GREENVILLE AVE 109,75243,7980
WILLIAMS CHICKEN,10161 LAKE JUNE RD,75217,7981
LONG JOHN SILVER'S,3606 S POLK ST,75224,7982
MARISCOS EL CHUY,9757 WEBB CHAPEL RD #A,75220,7983
ST. IGNATIUS COLLEGE PREP,1080 W ROOSEVELT RD,60608,7984
ARIEL ACADEMY/NORTH KENWOOD OAKLAND SCHOOL,1119 E 46th ST (4600S),60653,7985
APPLE SPICE BOX LUNCH DELIVERY AND CATERING CO.,610 W ROOSEVELT RD,60607,7986
PHILLS TOWN,3207 KIRNWOOD DR #116,75237,7987
MEDICAL CITY DALLAS,11970 N CENTRAL EXPW,75243,7988
THE WHALE CHICAGO,2427-31 N MILWAUKEE AVE,60647,7989
TACO DELI,1878 SYLVAN AVE,75208,7990
L' MERO MOLE,3661-3665 N ELSTON AVE,60618,7991
Wrigleyville Rooftops,3609-3611 N SHEFFIELD AVE,60613,7992
BARTON ELEMENTARY SCHOOL,7650 S Wolcott (1900W),60620,7993
REAL KITCHEN AT WALDEN,2145 W WALNUT ST,60612,7994
THE GREEN DOOR TAVERN / THE DRIFTER,676-678 N ORLEANS ST,60654,7995
THE CROSS ROADS BAR & GRILL,1120-1124 W MADISON ST,60607,7996
DISHROULETTE KITCHEN,1316 W 18TH ST,60608,7997
POTBELLY SANDWICH WORKS LLC,277 E ONTARIO ST,60611,7998
FRIISTYLE,7114 S YATES BLVD,60649,7999
POLLO CAMPERO,1703 N COCKRELL HILL RD,75211,8000
